side,failed,day_move_pct,fail_time,opp_accept,re_accept,first_after_fail,close_against,close_beyond_opp,close_back_beyond_orig
long,True,0.33757465593351466,14:30:00,False,True,same,False,False,True
long,True,0.11892450879007477,11:30:00,False,True,same,False,False,False
long,True,0.206313183412421,11:30:00,False,True,same,False,False,True
short,False,-0.974109202768525,,,,,,,
long,False,1.299308767735563,,,,,,,
long,False,0.4966972195196817,,,,,,,
short,True,-0.25534957356621035,11:30:00,False,True,same,False,False,True
long,True,-0.9803921568627416,13:30:00,True,False,opposite,True,True,False
long,True,-0.24523578398814028,10:30:00,True,False,opposite,True,True,False
short,True,0.025494595145825194,14:00:00,False,True,same,True,False,False
short,True,0.03559261707428707,14:30:00,False,False,none,True,False,False
long,True,-0.12745997756704597,12:00:00,False,True,same,True,False,False
short,True,-0.3611577394577625,11:15:00,False,True,same,False,False,True
long,False,0.7389664662113882,,,,,,,
long,False,0.5327245053272422,,,,,,,
long,True,-0.11617921907359774,10:15:00,True,True,same,True,False,False
long,False,0.43105634159947837,,,,,,,
long,False,0.5295274597811206,,,,,,,
short,True,0.5772223058776227,10:45:00,True,False,opposite,True,True,False
long,False,0.6949615289153721,,,,,,,
long,False,0.5524589355300202,,,,,,,
short,False,-0.8275046793419394,,,,,,,
short,True,0.29905796740268276,15:00:00,False,False,none,True,False,False
short,True,-0.014832393948382983,10:45:00,True,False,opposite,False,False,False
short,True,-0.13753806857255135,10:30:00,False,True,same,False,False,False
long,True,1.4895729890764597,11:30:00,False,True,same,False,False,True
long,True,0.454990215264206,10:15:00,True,True,opposite,False,False,True
short,True,-0.29215562156107433,10:30:00,False,True,same,False,False,True
long,True,-1.7049630101415914,10:45:00,True,False,opposite,True,True,False
short,True,-0.42166881635082865,10:15:00,False,True,same,False,False,False
long,False,1.2299756980608034,,,,,,,
short,False,-1.9358000490075966,,,,,,,
long,False,1.0204589576385148,,,,,,,
short,False,-1.7769791354697029,,,,,,,
long,False,0.42059909725071787,,,,,,,
short,True,-2.7146529562982025,12:00:00,False,True,same,False,False,True
short,True,-1.597699312989298,11:30:00,False,True,same,False,False,True
long,True,0.8322063871840202,10:45:00,False,True,same,False,False,True
long,True,1.3392857142857206,11:15:00,False,True,same,False,False,True
long,True,-1.1844847745412057,10:45:00,True,False,opposite,True,True,False
short,True,-1.1814695823401333,15:30:00,False,False,none,False,False,False
short,True,0.12033064769279012,14:45:00,False,True,same,True,False,False
short,False,-2.1935283136278905,,,,,,,
short,False,-0.44158331559905895,,,,,,,
short,True,-1.912181303116145,14:30:00,False,True,same,False,False,True
long,True,2.763989169675085,14:00:00,False,True,same,False,False,True
long,True,-0.30229746070132846,10:45:00,True,True,same,True,True,False
long,True,2.339477986357741,10:30:00,False,True,same,False,False,True
long,True,-1.6055674283522503,10:45:00,True,False,opposite,True,True,False
long,True,1.4539316053147289,10:45:00,False,True,same,False,False,True
short,True,-0.6968267581475174,12:15:00,False,True,same,False,False,True
long,True,-0.6068158422278813,11:45:00,True,True,same,True,True,False
long,False,1.8153245908746118,,,,,,,
short,True,0.637314780391951,13:30:00,True,False,opposite,True,False,False
long,True,-1.3197586726998445,10:30:00,True,False,opposite,True,True,False
short,True,-2.373065435786048,12:45:00,False,True,same,False,False,True
short,True,-0.377400377400372,11:15:00,False,True,same,False,False,False
short,True,-1.467574901700175,10:15:00,True,True,opposite,False,False,True
long,True,1.5421312475730753,10:45:00,False,True,same,False,False,True
long,True,1.9206357966775167,11:00:00,False,True,same,False,False,True
long,True,-0.9389419465607896,10:30:00,True,True,same,True,True,False
long,False,2.1979205947314506,,,,,,,
long,False,0.7403490216816522,,,,,,,
short,True,-0.2245665343639014,11:30:00,False,True,same,False,False,False
long,True,-0.12010443864229892,11:30:00,True,True,same,True,False,False
short,False,-2.1025985431626815,,,,,,,
short,False,-1.1822194199243352,,,,,,,
short,True,-0.48878971416427275,12:45:00,False,True,same,False,False,False
short,True,-1.0887637436309938,11:30:00,False,True,same,False,False,True
short,True,-0.5295293672664347,11:00:00,True,False,opposite,False,False,False
short,True,-0.390900700363761,10:15:00,True,False,opposite,False,False,False
short,True,-2.325066430469447,10:45:00,False,True,same,False,False,True
short,False,-1.21098413781342,,,,,,,
short,True,-0.5342064449422868,12:30:00,False,True,same,False,False,True
short,True,-0.4900265190822095,11:00:00,False,True,same,False,False,True
long,True,-1.1587419373252028,11:00:00,True,False,opposite,True,True,False
long,False,2.8495768810085753,,,,,,,
short,True,-0.27771606309708874,15:15:00,False,False,none,False,False,False
long,True,0.9746045889953203,10:45:00,False,True,same,False,False,True
short,True,0.36983881651579953,12:00:00,False,False,none,True,False,False
long,True,0.4908376963350891,13:00:00,False,True,same,False,False,True
long,True,0.3087590054710043,13:30:00,True,False,opposite,False,False,False
short,True,0.28674998647404415,13:15:00,True,True,same,True,True,False
short,False,-2.4254236370526705,,,,,,,
short,True,0.5808807258242954,11:15:00,True,True,same,True,False,False
long,False,2.8974158183241894,,,,,,,
short,False,-2.3557252729521805,,,,,,,
long,False,1.1307420494699683,,,,,,,
long,True,1.379870129870131,10:45:00,False,True,same,False,False,True
long,True,0.6774055899295917,10:15:00,False,True,same,False,False,True
short,True,-0.6059009483666999,10:15:00,False,True,same,False,False,True
short,False,-0.7002652519893959,,,,,,,
short,False,-1.2750358603835776,,,,,,,
long,False,1.0307600499104952,,,,,,,
long,False,0.6523468575974523,,,,,,,
short,True,-0.30606860158310933,10:15:00,False,False,none,False,False,False
short,True,0.5110642781875674,11:00:00,True,False,opposite,True,True,False
short,True,0.26336581511718915,11:00:00,False,False,none,True,False,False
short,True,1.00929614873837,11:30:00,False,True,same,True,False,False
long,False,0.1570105197048255,,,,,,,
long,True,-0.06318449873631282,15:00:00,False,True,same,True,False,False
short,True,-1.1413567677633685,14:15:00,False,True,same,False,False,True
long,True,1.1045452035124637,10:15:00,False,True,same,False,False,True
long,True,0.7190663200398184,14:45:00,False,False,none,False,False,False
long,False,0.6109535238926433,,,,,,,
long,True,0.4889444233172169,10:15:00,False,True,same,False,False,True
short,False,-0.923963258872762,,,,,,,
short,True,0.2746649088112507,12:15:00,True,False,opposite,True,True,False
short,False,-1.7021045190059425,,,,,,,
short,True,-0.8218718550821791,10:15:00,True,True,opposite,False,False,True
long,False,1.6175719393836108,,,,,,,
short,False,-1.5576323987538943,,,,,,,
long,True,0.4880511612251892,11:30:00,False,True,same,False,False,True
short,True,-0.6169031462060492,14:15:00,False,True,same,False,False,True
long,True,0.13043724834118642,10:30:00,False,True,same,False,False,False
long,False,1.5181960258986438,,,,,,,
long,False,0.9714066187366255,,,,,,,
short,True,0.6189117916150844,12:00:00,False,False,none,True,False,False
short,True,-0.26852846401718145,13:45:00,False,True,same,False,False,True
long,False,0.8855256802447364,,,,,,,
short,True,-0.511468494595313,11:00:00,False,True,same,False,False,True
short,True,0.195839729000169,12:15:00,False,False,none,True,False,False
long,True,0.644485197799316,11:30:00,False,True,same,False,False,True
long,False,0.5580764616909262,,,,,,,
long,False,0.8207792207792108,,,,,,,
long,False,0.5521725668283572,,,,,,,
long,False,1.3295298252763654,,,,,,,
long,True,-0.1256218280488386,15:30:00,False,False,none,True,False,False
short,True,0.15146925174189807,11:45:00,False,True,same,True,False,False
long,True,0.5730804341210982,15:15:00,False,True,same,False,False,True
long,False,0.8724698374713347,,,,,,,
short,True,-0.5191081228061556,11:45:00,True,True,opposite,False,False,True
short,True,-0.2379535990481796,10:15:00,True,False,opposite,False,False,False
short,True,-0.05474815847104075,10:45:00,False,True,same,False,False,False
short,True,-0.9660160507282245,10:30:00,False,True,same,False,False,True
short,False,-0.9177497767635656,,,,,,,
short,False,-0.7934913619927708,,,,,,,
long,False,1.2514391550282777,,,,,,,
short,False,-0.6831006831006792,,,,,,,
short,True,0.5858114481457566,10:45:00,True,False,opposite,True,True,False
long,True,-0.014798007201699548,10:30:00,True,True,same,True,False,False
long,False,0.8745059288537638,,,,,,,
long,False,0.24352230664328456,,,,,,,
long,True,-0.22833268558104525,11:00:00,True,False,opposite,True,False,False
short,True,0.8656343175916126,10:30:00,True,False,opposite,True,True,False
long,False,0.2716743720509118,,,,,,,
long,True,0.024156923374230033,13:45:00,False,False,none,False,False,False
long,False,0.4190145932668532,,,,,,,
long,True,-0.4384710704413264,10:15:00,True,True,same,True,True,False
long,True,0.6844070067961949,11:45:00,False,True,same,False,False,True
long,False,0.7944436515865183,,,,,,,
short,True,-0.2669789227166208,14:15:00,False,False,none,False,False,False
short,False,-0.2719302358291653,,,,,,,
long,True,0.20985869514527078,14:00:00,False,False,none,False,False,False
short,True,0.2789270605736638,14:30:00,True,False,opposite,True,True,False
short,True,0.07787091750264263,10:15:00,True,False,opposite,True,False,False
short,True,-0.06864046126390244,12:00:00,False,True,same,False,False,False
long,False,0.2843123767597655,,,,,,,
long,True,-0.9699895259347002,10:30:00,True,False,opposite,True,True,False
short,True,0.3304874690168047,10:30:00,True,False,opposite,True,True,False
long,False,0.9383128948346364,,,,,,,
short,False,-1.1566042100393248,,,,,,,
short,True,-0.8707394300614513,10:15:00,False,True,same,False,False,True
short,False,-0.9231643232495368,,,,,,,
long,True,0.2148176436891358,15:00:00,False,False,none,False,False,False
long,False,0.542069290596281,,,,,,,
long,True,0.21131721061282693,12:15:00,False,True,same,False,False,True
short,True,-0.6006287832574619,15:45:00,False,False,none,False,False,False
long,False,1.0522377589674115,,,,,,,
short,True,0.09333146670400527,12:00:00,True,False,opposite,True,False,False
long,True,-0.1978985063374794,10:45:00,False,True,same,True,False,False
long,True,0.5952657768683256,15:00:00,False,False,none,False,False,False
long,True,0.9002770083102574,10:15:00,False,True,same,False,False,True
long,False,0.7124143953670004,,,,,,,
short,True,-1.1732322548621443,14:15:00,False,True,same,False,False,True
short,True,0.13653119737859765,11:45:00,False,True,same,True,False,False
short,False,-0.5062146892655273,,,,,,,
short,True,0.40770101925253766,10:15:00,True,False,opposite,True,True,False
long,True,-0.7506967544727017,11:00:00,True,False,opposite,True,True,False
long,True,-0.06777210500158448,10:45:00,True,True,same,True,False,False
long,True,-0.3392437126831904,11:30:00,True,True,same,True,True,False
long,False,0.648673168518954,,,,,,,
short,True,-0.05852428757935346,10:45:00,True,False,opposite,False,False,False
short,True,-0.08095345176524216,12:45:00,True,False,opposite,False,False,False
long,True,0.2107623318385654,15:00:00,False,True,same,False,False,True
short,True,0.044758750335693875,10:45:00,True,False,opposite,True,False,False
short,False,-0.0313802842157096,,,,,,,
long,False,0.26975991367683694,,,,,,,
short,True,-0.36682472935494204,10:15:00,False,True,same,False,False,False
long,True,-0.05375380756138526,11:15:00,False,True,same,True,False,False
short,True,-0.26885334050275045,14:30:00,False,True,same,False,False,True
long,True,0.6344383879903548,14:30:00,False,False,none,False,False,False
short,False,-0.5083546989656074,,,,,,,
long,False,1.1272500445553169,,,,,,,
long,True,0.20684798873340515,10:45:00,False,True,same,False,False,True
short,True,-0.2629964057157874,14:30:00,False,True,same,False,False,False
long,True,0.6302058084703299,12:00:00,False,True,same,False,False,True
short,True,-0.2399232245681393,13:15:00,False,True,same,False,False,False
long,True,0.23940106207016587,12:45:00,False,True,same,False,False,True
long,True,-0.0130185731643917,14:00:00,False,True,same,True,False,False
long,True,0.7290717354510923,10:15:00,False,True,same,False,False,True
long,True,1.1383385470976837,12:00:00,False,True,same,False,False,True
short,False,-1.2571869904745459,,,,,,,
short,True,-0.37072575017446097,14:00:00,False,False,none,False,False,False
short,False,-1.2543007708723408,,,,,,,
long,False,1.2018489984591652,,,,,,,
long,True,0.6338797814207542,11:00:00,False,True,same,False,False,True
long,False,0.3165654813529928,,,,,,,
long,True,0.2713762653456797,14:15:00,False,True,same,False,False,False
short,False,-2.492158295019975,,,,,,,
long,True,0.3741526542829554,14:30:00,False,True,same,False,False,True
long,False,1.1101436656508534,,,,,,,
long,True,0.07766990291262488,11:00:00,False,True,same,False,False,False
short,True,0.2937745712187301,11:30:00,True,False,opposite,True,True,False
long,True,0.5467068445974999,10:30:00,False,True,same,False,False,True
long,True,0.24778912291196775,15:00:00,False,True,same,False,False,True
long,True,0.6518404907975617,10:30:00,False,True,same,False,False,True
long,True,0.008479966080132684,11:00:00,True,True,opposite,False,False,False
long,False,0.733475479744139,,,,,,,
long,False,0.9892162689988826,,,,,,,
long,True,0.23962668684576194,10:30:00,False,True,same,False,False,True
short,True,0.07143757616507873,10:30:00,False,False,none,True,False,False
long,True,0.4189008042895459,12:00:00,False,True,same,False,False,True
long,True,0.4610806052730787,10:30:00,False,True,same,False,False,True
short,True,-0.21694688973258325,10:15:00,True,True,same,False,False,True
long,True,-1.6521223417775177,11:00:00,True,False,opposite,True,True,False
short,True,-0.7413473557174144,10:15:00,False,True,same,False,False,True
long,True,0.21664716842151321,10:30:00,True,True,opposite,False,False,True
long,True,0.8942005932677022,11:30:00,False,True,same,False,False,True
short,False,-0.21221510122659826,,,,,,,
short,False,-1.97025549764841,,,,,,,
long,True,0.5966793497059752,11:45:00,False,True,same,False,False,True
long,True,1.030840006815481,10:15:00,False,True,same,False,False,True
